content,timestamp,platform,stock_name,delta_seconds,weight
쩝,2024-12-03 14:36:15+00:00,toss,삼성전자,9426596.0,4.1369718927571306e-48
선생님들 믿고가면 될까요,2024-11-29 05:07:44+00:00,toss,삼성전자,9806307.0,5.105564577721951e-50
여긴또 왜이럼,2024-05-27 01:16:12+00:00,toss,삼성전자,25890599.0,7.23504466894409e-131
"이정도까지 떡락할줄이야 
팔길
잘했다",2024-10-25 08:37:27+00:00,toss,삼성전자,12817724.0,3.723797599252465e-65
이런,2023-07-25 07:40:51+00:00,toss,삼성전자,52392320.0,4.436527420060389e-264
정찰조 이거이거 사만전자 내려오면 진입을 해야하나,2024-10-10 06:28:06+00:00,toss,삼성전자,14121485.0,1.0412565204866012e-71
확실히 오늘은 파는사람만있네,2025-01-03 02:21:17+00:00,toss,삼성전자,6792294.0,7.213572824249745e-35
외인들  또팔아,2024-09-26 02:38:37+00:00,toss,삼성전자,15344854.0,7.38285486350865e-78
삼성맨들은 이재용 경영 능력이 뛰어나다고 생각하지 않는다는데 어케 생각하심,2024-06-05 00:16:22+00:00,toss,삼성전자,25116589.0,5.6240117072757355e-127
,2024-11-28 10:27:09+00:00,toss,삼성전자,9873542.0,2.344678209107181e-50
8만에서 61590까지 온 보람이 있네,2025-03-21 02:04:05+00:00,toss,삼성전자,140526.0,0.1966247216323569
오늘 5만전자 간다 안간다,2024-10-15 01:02:21+00:00,toss,삼성전자,13709030.0,1.2324976409365346e-69
원금이 없어진다는 국장에 손을 댑니다,2025-01-02 03:48:39+00:00,toss,삼성전자,6873452.0,2.8197145662885847e-35
"그래도 옆동내 하닉만큼은 안빠지는게 다행인가
삼전은 그래도 미래적으로 봤을때 그나마 괜찮거나
저평가는 확실한것 같기도",2024-04-22 00:06:16+00:00,toss,삼성전자,28918795.0,4.345531666957368e-146
올랐다,2024-12-30 00:41:54+00:00,toss,삼성전자,7143857.0,1.2331023814867344e-36
"삼성 갤탭 왜 그따구로 만들어
원가절감 적당히 해라",2024-10-08 02:17:30+00:00,toss,삼성전자,14309321.0,1.1841029596768115e-72
"넘 늦게 들어왔다
낚시 바늘에 걸렸다",2024-09-26 12:57:20+00:00,toss,삼성전자,15307731.0,1.1345540435393028e-77
애국하는 마음으로 삼성전자 주식삼 힘내라 삼성전자 문 정권 때 시달리느라 피같은 시간 날리고,2024-10-11 00:28:17+00:00,toss,삼성전자,14056674.0,2.204620734182049e-71
"더 높으시면 댓글좀
코스피 안 오르네",2024-11-08 04:14:09+00:00,toss,삼성전자,11623922.0,3.729917917529924e-59
국장은 안하지만 4200원되면 주우러 올께용,2024-11-13 05:01:34+00:00,toss,삼성전자,11189077.0,5.721003815082737e-57
삼전은 항상 비실비실 남들오를때 못오르다가 떨어질때만 같이 떨어짐,2025-03-14 03:36:34+00:00,toss,삼성전자,739777.0,0.0001911917328916
"Nvdl로 7월에사서 40퍼 갔다가10퍼먹고
3개월만에 탈출했는데 
삼전 이거는 거진2년 묵혀서 8만전자에서
5만전자로 꼬라박네 
진짜 열불나서
미장이 답임",2024-10-17 01:59:20+00:00,toss,삼성전자,13532811.0,9.474599416612883e-69
이제 물타기할 돈이 없다 그렇다고 수수료 주고산 금을 팔수도 없고 내년까지 갖고 갑니다,2024-09-19 19:55:33+00:00,toss,삼성전자,15887438.0,1.3832325399932464e-80
"외인들 설거지쑈쑈 

진짜 처절하다",2024-11-14 07:14:49+00:00,toss,삼성전자,11094682.0,1.7059018435089913e-56
1500원씩 내릴때마다 매수중,2024-11-13 02:47:16+00:00,toss,삼성전자,11197135.0,5.211566035626546e-57
손절해요,2023-09-01 02:04:17+00:00,toss,삼성전자,49129314.0,1.118734935548585e-247
"3시이후 매수

세경하이테크 7500
아이쓰리시스템 44150
파마리서치 241500
hd현대 월요일종가 78600 이하면진입",2025-02-09 12:29:37+00:00,toss,삼성전자,3558994.0,1.2897797775307232e-18
수량  모 우기,2023-11-03 05:43:32+00:00,toss,삼성전자,43672959.0,2.9881604342683315e-220
고점이네,2024-06-19 03:39:39+00:00,toss,삼성전자,23894792.0,7.788931283791122e-121
역시  안팔구 가지고있길 잘했어,2024-04-02 02:45:44+00:00,toss,삼성전자,30637227.0,1.0005697611130358e-154
"공무원들 퇴근시간에 튀는거보면 국가에서 낮동안 누루고 있는게 맞긴한가봄
외환보유고가 얼마나 버틸지",2024-12-11 08:05:03+00:00,toss,삼성전자,8758868.0,9.398425241061601e-45
가치투자를 하세요,2024-10-24 08:05:30+00:00,toss,삼성전자,12906041.0,1.339848446012596e-65
"그냥 핸드폰 내 돈주고 사고 
방구석에서 유투브보면서 피자를 먹는게 훨 좋다",2024-10-24 11:39:21+00:00,toss,삼성전자,12893210.0,1.5543593264529877e-65
겨우 탈출했네 휴,2024-03-21 00:54:53+00:00,toss,삼성전자,31680678.0,5.692223756524054e-160
"올해 6만전자간다
간다",2025-02-06 03:24:14+00:00,toss,삼성전자,3850917.0,4.3969153962512203e-20
아직도 이런 언론자료로 장난질하는거 보면 아직 삼성은 정신차리려면 멀었는듯,2024-11-25 00:03:00+00:00,toss,삼성전자,10170191.0,7.567636914682171e-52
6만 초반 뚫으면 7만 까진 매물 거의 없는데 제발,2025-03-19 01:18:55+00:00,toss,삼성전자,316036.0,0.0257885657294157
언젠가는 오르겠지 더떨어지면 더사고,2023-07-07 05:15:38+00:00,toss,삼성전자,53956233.0,6.108662185994827e-272
"8만전자일때 털고 나왔어야지
25년은 어려워보이고 최소 26년은 되봐야 시도할듯",2024-09-11 14:26:31+00:00,toss,삼성전자,16598380.0,3.692368720838556e-84
10월1520일 사이에 하루이틀정도 반짝오르고 11월 초반부터 야금야금 오를것으로 예상해봅니다,2024-10-08 01:25:58+00:00,toss,삼성전자,14312413.0,1.1424767058556049e-72
이제 하락하자,2024-10-15 05:33:18+00:00,toss,삼성전자,13692773.0,1.4876570535871004e-69
얼마나 떨어질지,2024-05-30 00:11:06+00:00,toss,삼성전자,25635305.0,1.3889638183800133e-129
한강온도재러가야겟네,2024-09-11 00:11:50+00:00,toss,삼성전자,16649661.0,2.039568139817892e-84
네 제가 그렇습니다 배가아프네요,2025-01-08 01:39:53+00:00,toss,삼성전자,6362778.0,1.0402479382677913e-32
전 아직 숨 쉴 수 없어요,2024-12-03 00:15:29+00:00,toss,삼성전자,9478242.0,2.2755219706038484e-48
이건 아니잖아,2024-11-14 07:41:30+00:00,toss,삼성전자,11093081.0,1.7378070529449056e-56
오늘 몇프로 오르려나,2024-09-19 22:38:05+00:00,toss,삼성전자,15877686.0,1.548510576606456e-80
얼마나 갈까,2025-02-04 00:10:07+00:00,toss,삼성전자,4035364.0,5.200137674088253e-21
곧6만전자될거같으면개추,2025-03-17 00:14:18+00:00,toss,삼성전자,492713.0,0.0033369543499975
더 떨어질까요,2024-08-05 03:11:32+00:00,toss,삼성전자,19835679.0,1.9716903959888763e-100
24,2025-03-11 01:56:18+00:00,toss,삼성전자,1004993.0,8.878628812179849e-06
껌값감사합니다,2023-06-30 05:28:10+00:00,toss,삼성전자,54560281.0,5.61907341235626e-275
대체 남들주식은 오르는데 난대체 왜 안오르건 뭐요,2023-09-19 04:55:19+00:00,toss,삼성전자,47563852.0,8.271997555695799e-240
파랗게 질렸네,2024-11-12 03:57:16+00:00,toss,삼성전자,11279335.0,2.0127289833090284e-57
"그가 샀습니다

 내려",2024-10-08 01:02:15+00:00,toss,삼성전자,14313836.0,1.123814325987102e-72
영차영차,2024-12-12 07:29:57+00:00,toss,삼성전자,8674574.0,2.493237469957116e-44
간다,2024-10-22 03:43:12+00:00,toss,삼성전자,13094579.0,1.5113281334109752e-66
JP모건에서 목표가 6만원,2024-12-10 15:14:04+00:00,toss,삼성전자,8819527.0,4.657460713883763e-45
갤레기 재부팅 외국사례도 있어서 집단 소송으로 갈꺼 같은데,2024-10-03 11:47:18+00:00,toss,삼성전자,14707133.0,1.185127213867866e-74
잘 놀다갑니다,2023-12-21 03:33:13+00:00,toss,삼성전자,39533578.0,1.915298184877585e-199
"이게 한국 대장주다
기적이다 5년간 47
파킹통장도 15주는걸",2025-01-15 06:31:48+00:00,toss,삼성전자,5740463.0,1.3971350057172498e-29
무슨일이야,2024-10-22 00:59:30+00:00,toss,삼성전자,13104401.0,1.3489253888882442e-66
삼성전자A005930는 지난 영업 이익이 바닥일 가능성이 높고 per  또한 9로 상당한 저평가 영역에 있다고 볼 수 있습니다 아직 충분한 유동성이 국장으로 유입되지 않아 주가가 지지부진 한 것처럼 보이기도 하지만 조금씩 저점을 높이는 모습을 보이고 있습니다 상승 포텐셜이 상당하다고 개인적으로 보이네요,2023-06-14 08:33:20+00:00,toss,삼성전자,55931571.0,7.191144877581216e-282
주식 개망했다,2024-12-07 08:57:39+00:00,toss,삼성전자,9101312.0,1.7854223867419573e-46
더살껄,2025-03-17 00:13:09+00:00,toss,삼성전자,492782.0,0.003334290485014
구질구질하다 음전가자,2024-09-20 03:43:54+00:00,toss,삼성전자,15859337.0,1.914901596782087e-80
개미들이 겁나쌓이니 아주쫌만 올라도 던지니 주가가 안오르지,2024-08-09 03:34:24+00:00,toss,삼성전자,19488707.0,1.0937374534479144e-98
,2024-06-14 00:46:17+00:00,toss,삼성전자,24337194.0,4.652851824289307e-123
9만 갈 수 있을까,2023-07-12 07:39:51+00:00,toss,삼성전자,53515580.0,1.0021051911711766e-269
경제는 내 란 수  괴 가  말아먹네요,2024-12-04 05:32:03+00:00,toss,삼성전자,9372848.0,7.706371287670783e-48
건강한 조정,2025-02-21 01:40:25+00:00,toss,삼성전자,2561146.0,1.3373802865567846e-13
삼전에 손댄 내가개호구네,2024-12-02 00:35:39+00:00,toss,삼성전자,9563432.0,8.489237513505495e-49
요즘 푸틴도 그렇고 이스라엘도 그렇고 왤케 세계가 급진적이죠 트럼프도 그렇고 한동안 너무 평화로웠나,2024-12-03 23:25:04+00:00,toss,삼성전자,9394867.0,5.972692851688131e-48
와 57층 뚫렸네 50층 오면 사러 올게,2024-10-24 07:45:26+00:00,toss,삼성전자,12907245.0,1.3213068997841493e-65
난 삼전 주식 한주도 가지고 있지는 않지만 갠 적으로 많이 올라서면 좋겠습니다,2024-12-21 03:33:34+00:00,toss,삼성전자,7911157.0,1.7144401602131714e-40
지금인가 600원에 사서 내년 78월쯤 8만원에 팔자,2024-10-07 11:20:18+00:00,toss,삼성전자,14363153.0,6.350382385662266e-73
4만5천원 오면 풀매수합니다,2024-11-13 02:48:24+00:00,toss,삼성전자,11197067.0,5.215669345634098e-57
,2024-11-13 00:29:16+00:00,toss,삼성전자,11205415.0,4.7353093631952343e-57
두번째 자리 6자를 보다니,2024-10-24 07:05:31+00:00,toss,삼성전자,12909640.0,1.285183378260865e-65
와진짜 충격스럽다,2024-11-13 03:21:26+00:00,toss,삼성전자,11195085.0,5.336698722863049e-57
삼전은 반도체 상승장엔 반도체회사가 아니라 종합전자회사라고 하면서 안 오르고 떨어질때는 반도체 빠지면 그냥 빠지네,2024-10-23 00:27:24+00:00,toss,삼성전자,13019927.0,3.5859255030117123e-66
"슬슬
사야하나",2024-09-19 03:13:02+00:00,toss,삼성전자,15947589.0,6.895135366613417e-81
외인들이 한달넘게 팔다가  이틀동안 고작27만주정도 사들이고 그담 다시 던진다는건 답이없다는거겠죠,2024-11-01 05:23:55+00:00,toss,삼성전자,12224536.0,3.5700891963294506e-62
전인구 반대매매법 신탁을 믿어라,2024-11-19 13:34:41+00:00,toss,삼성전자,10639890.0,3.2960343103231703e-54
"개인이 문제네요
좀기다리지 다 팔아치우네
그래서 개미인가보네",2024-05-22 01:36:07+00:00,toss,삼성전자,26321404.0,4.942828501900793e-133
"너랑
머티만 갖고간다",2024-01-17 02:39:29+00:00,toss,삼성전자,37204002.0,9.81706779810694e-188
"이미 s k 한테 따잇 당하고
폴드 Se출시 국내에 천대는 팔릴라나 
4만전자 안사요 3만전자면 고민해봄",2024-10-24 07:45:35+00:00,toss,삼성전자,12907236.0,1.3214445430883317e-65
"트럼프야 미국이니깐 자급자족 되니깐 무적이지 동맹국들 다 죽으라는거 아닌가 

달러 무제한 스와프 해줄것도 아니면서 참  

이런식이면 일본 캐나다 호주도 다 등돌린다",2024-12-02 23:28:49+00:00,toss,삼성전자,9481042.0,2.2029603209932778e-48
김건희는 도이치 통정매매로 22억 벌었다는데 나는 이게 뭐꼬 섬전아,2024-09-20 05:02:24+00:00,toss,삼성전자,15854627.0,2.0221880630567327e-80
"현시점 외인이 매수하는 이유는 
미장 하락으로 인한 자금 이탈로 타국 증시 저평가된 주가 매입하는것도 있음",2025-03-04 01:22:02+00:00,toss,삼성전자,1611849.0,7.90587468970479e-09
하루하루 소소한 행복,2025-02-14 00:54:40+00:00,toss,삼성전자,3168691.0,1.1813964087407043e-16
본전은오갔지,2024-08-05 05:27:36+00:00,toss,삼성전자,19827515.0,2.1670829154172668e-100
"어제 살짝 반등 줬다고 환호하던데
단타칠거 아니면 더 내려가니 기다려야해요",2024-10-29 00:43:10+00:00,toss,삼성전자,12500581.0,1.4625922801355994e-63
삼성이 9를 찍는 날이 올까요,2024-02-18 00:52:05+00:00,toss,삼성전자,34445646.0,7.194723050290924e-174
가즈아,2025-03-17 00:05:17+00:00,toss,삼성전자,493254.0,0.0033161250433315
한번 더 추매,2024-11-19 00:17:41+00:00,toss,삼성전자,10687710.0,1.8950548817416282e-54
지금 추매,2025-03-21 01:32:39+00:00,toss,삼성전자,142412.0,0.1923791649226773
싹다정리했으니 이제 5만으로 내려오세요  기다릴게요,2023-12-13 08:40:07+00:00,toss,삼성전자,40206364.0,7.951325883873334e-203
mood,2025-01-06 16:16:06+00:00,toss,삼성전자,6483005.0,2.5870752129624818e-33
H BM  약발 끝,2024-08-08 05:41:30+00:00,toss,삼성전자,19567481.0,4.39492149824986e-99
음,2025-02-26 02:51:12+00:00,toss,삼성전자,2124899.0,2.0848514318584496e-11
할아버지 말이 이루어지고있어요,2023-06-05 04:30:03+00:00,toss,삼성전자,56723768.0,7.495059001995665e-286
와 삼전인데 내랴가는 속도 뭐임,2024-01-16 00:55:58+00:00,toss,삼성전자,37296613.0,3.360991127185229e-188
외인 받아주려고 자사주 사는거임,2024-11-20 00:32:16+00:00,toss,삼성전자,10600435.0,5.2037270761996256e-54
"삼전은 3배 레버리지 만들어라
뭔 변동폭이 골드여",2024-12-23 08:20:51+00:00,toss,삼성전자,7721120.0,1.5465146899793925e-39
"삼성전자
는 국력입니다
기쁠때나어려울때나
언제나 함께 합니다",2024-11-18 04:14:27+00:00,toss,삼성전자,10759904.0,8.217402723374989e-55
"엔비디아 오랫만에 옛날 신의 모습보였다
지금도 계속 하늘 뚫는데 

SK하이닉스는 내일 날을듯
삼성도 반사이익

그렇다면 오늘 9시 삼성 얼마까지 갈까",2024-09-24 17:29:44+00:00,toss,삼성전자,15464187.0,1.855197983849605e-78
"오르면 가진거 올라서 좋고떨어지면 싸게 더 살수있어 좋고좋게좋게 생각하자구요
스트레스들 너무 받지마시고 원래 해뜨기전이 어둡자나요",2024-10-31 16:20:27+00:00,toss,삼성전자,12271544.0,2.072004521055785e-62
밸류업이라는 걸 해보지 않을래,2024-10-10 00:32:56+00:00,toss,삼성전자,14142795.0,8.136578428169157e-72
아직아님,2024-09-13 03:20:08+00:00,toss,삼성전자,16465563.0,1.7175809649581082e-83
미쳤나,2024-04-02 02:50:59+00:00,toss,삼성전자,30636912.0,1.0042243296262096e-154
"이번주 6만 터치합니다
올말까지 65전후 횡보후 내년에 7만전자 갈듯",2024-11-18 23:51:48+00:00,toss,삼성전자,10689263.0,1.861296452546243e-54
와 십만전자가면 뭐사지,2025-01-08 04:22:45+00:00,toss,삼성전자,6353006.0,1.1648134422331527e-32
행님들 장투 성공을  기원하겠습니다,2024-11-15 06:40:40+00:00,toss,삼성전자,11010331.0,4.528445091181849e-56
오늘도 그래프가 지저분하네  마지막까지 이쁘지가 못해,2025-01-14 06:31:37+00:00,toss,삼성전자,5826874.0,5.1391181239190295e-30
아월급날 좀 남았는데 좀있다가지,2025-01-08 04:24:42+00:00,toss,삼성전자,6352889.0,1.1663918622501823e-32
"주식을 떠나서 잘 돌아가고 있다고 생각하는  국민이 몇명 일까요
점점 망해가는 대한민국이 느껴지는게 저만 그런건지",2024-09-23 11:09:41+00:00,toss,삼성전자,15573390.0,5.241736843443885e-79
얘는 영업이익 사상최고 찍을때도 떨어지는 애임 사이클이 올라가면 영업이익 적자여도 다시 올라가겠지 단기조정이면 더 싸게 살 수 있을지도 모르니 그것만 좀 봐야할듯,2024-01-09 05:00:17+00:00,toss,삼성전자,37886754.0,3.631535420285425e-191
그만,2024-08-02 06:21:28+00:00,toss,삼성전자,20083483.0,1.1200512968209763e-101
"바닥권 신호  더블바텀 삼천
상승추세 신호 20일 최고점 돌파 골든크로스 저항돌파 등

차트 신호 들어오는 거 보고 사도 안늦음

삼전은 지금 혁신이 필요한데 계속 평이하게 경영하고 있고 대외사정은 더 어려워지고 있음 

지금부터 무리해서 담을 필요는 별로 없음 꼭 인텔 옛날 보는 느낌",2024-12-04 01:06:14+00:00,toss,삼성전자,9388797.0,6.407393252026717e-48
"빼빼로 줍기 성공하면
상금 11원을 드려요

httpstossimmTd4V6QB",2024-11-11 03:16:36+00:00,toss,삼성전자,11368175.0,7.198234996659584e-58
"처음에십마십만 했던놈들 다 어디간겨

물을물을 허벌라게탔네",2024-09-26 08:36:39+00:00,toss,삼성전자,15323372.0,9.466835216902847e-78
다들 잔치분위기이길래,2024-11-15 08:13:06+00:00,toss,삼성전자,11004785.0,4.828657353637236e-56
한달이라니다 죽어버려,2024-09-25 06:14:21+00:00,toss,삼성전자,15418310.0,3.1549581034725404e-78
줍줍,2024-11-15 00:08:46+00:00,toss,삼성전자,11033845.0,3.4494881434358416e-56
재미 투표,2025-02-21 05:01:07+00:00,toss,삼성전자,2549104.0,1.5373923321923153e-13
파는사람이 있어야 올라가요 많이들 파세요,2024-06-13 06:18:53+00:00,toss,삼성전자,24403638.0,2.156426706712236e-123
평단만 오면 다시는 국장을 하지 않겠습니다 한벙만 봦 십쇼,2024-12-17 06:32:15+00:00,toss,삼성전자,8246036.0,3.554955068686007e-42
